[2022-05-11 13:17:24,457]:[INFO]:query_search: restaurant near Phuong Hang Gai
[2022-05-11 13:37:13,338]:[INFO]:#-------------------------------------------------
[2022-05-11 13:37:15,053]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:37:31,459]:[INFO]:Scrolling url ...
[2022-05-11 13:39:33,220]:[INFO]:all_link_restaurant: 220
[2022-05-11 13:39:38,224]:[INFO]:Time run Phuong Hang Bac: 0:00:02.386177 minutes
[2022-05-11 13:39:38,224]:[INFO]:Save to data/url/restaurant_Phuong Hang Bac.txt
[2022-05-11 13:39:38,373]:[INFO]:query_search: restaurant near Phuong Hang Gai
[2022-05-11 13:41:06,441]:[INFO]:#-------------------------------------------------
[2022-05-11 13:41:07,179]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:41:23,113]:[INFO]:Scrolling url ...
[2022-05-11 13:43:25,065]:[INFO]:all_link_restaurant: 220
[2022-05-11 13:43:30,068]:[INFO]:Time run Phuong Hang Bac: 0:00:02.381479 minutes
[2022-05-11 13:43:30,068]:[INFO]:Save to data/url/restaurant_Phuong Hang Bac.txt
[2022-05-11 13:43:30,274]:[INFO]:query_search: restaurant near Phuong Hang Gai
[2022-05-11 13:44:13,055]:[INFO]:#-------------------------------------------------
[2022-05-11 13:44:13,261]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:44:29,497]:[INFO]:Scrolling url ...
[2022-05-11 13:46:31,596]:[INFO]:all_link_restaurant: 220
[2022-05-11 13:46:36,602]:[INFO]:Time run Phuong Hang Bac: 0:00:02.389021 minutes
[2022-05-11 13:46:36,602]:[INFO]:Save to data/url/restaurant_Phuong Hang Bac.txt
[2022-05-11 13:46:36,717]:[INFO]:query_search: restaurant near Phuong Hang Gai
[2022-05-11 13:51:51,726]:[INFO]:#-------------------------------------------------
[2022-05-11 13:51:51,935]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:52:07,811]:[INFO]:Scrolling url ...
[2022-05-11 13:54:01,518]:[INFO]:all_link_restaurant: 200
[2022-05-11 13:54:06,521]:[INFO]:Time run Phuong Hang Bac: 0:00:02.243080 minutes
[2022-05-11 13:54:06,521]:[INFO]:Save to data/url/restaurant_Phuong Hang Bac.txt
[2022-05-11 13:54:06,640]:[INFO]:query_search: restaurant near Phuong Hang Gai
